source_id,target_id,relationship_type
ACC_000005878,ACC_000007363,transaction
ACC_000001096,ACC_000001344,transaction
ACC_000003903,ACC_000005742,transaction
ACC_000008891,ACC_000005493,transaction
ACC_000000270,ACC_000002017,transaction
ACC_000007905,ACC_000006031,transaction
ACC_000006250,ACC_000003551,transaction
ACC_000008806,ACC_000009173,transaction
ACC_000008565,ACC_000000658,transaction
ACC_000006338,ACC_000006771,transaction
ACC_000008892,ACC_000006503,transaction
ACC_000000695,ACC_000005113,transaction
ACC_000005828,ACC_000003174,transaction
ACC_000007726,ACC_000004735,transaction
ACC_000000436,ACC_000007057,transaction
ACC_000004854,ACC_000008772,transaction
ACC_000004700,ACC_000001573,transaction
ACC_000000492,ACC_000006717,transaction
ACC_000005872,ACC_000002362,transaction
ACC_000009676,ACC_000002191,transaction
ACC_000004994,ACC_000008527,transaction
ACC_000007382,ACC_000003411,transaction
ACC_000005868,ACC_000006124,transaction
ACC_000005984,ACC_000004972,transaction
ACC_000000360,ACC_000000841,transaction
ACC_000009542,ACC_000006474,transaction
ACC_000006786,ACC_000001324,transaction
ACC_000007846,ACC_000004345,transaction
ACC_000004830,ACC_000004139,transaction
ACC_000006766,ACC_000009756,transaction
ACC_000008049,ACC_000006796,transaction
ACC_000000023,ACC_000005106,transaction
ACC_000009110,ACC_000000808,transaction
ACC_000007958,ACC_000000221,transaction
ACC_000007239,ACC_000002589,transaction
ACC_000009078,ACC_000002002,transaction
ACC_000005514,ACC_000006418,transaction
ACC_000004675,ACC_000001579,transaction
ACC_000006314,ACC_000009730,transaction
ACC_000008842,ACC_000001344,transaction
ACC_000002316,ACC_000001599,transaction
ACC_000004995,ACC_000008633,transaction
ACC_000002841,ACC_000009470,transaction
ACC_000004957,ACC_000003365,transaction
ACC_000001689,ACC_000002482,transaction
ACC_000007044,ACC_000006432,transaction
ACC_000005757,ACC_000008535,transaction
ACC_000005490,ACC_000006721,transaction
ACC_000005214,ACC_000007413,transaction
ACC_000001494,ACC_000002557,transaction
ACC_000007925,ACC_000001628,transaction
ACC_000007421,ACC_000000165,transaction
ACC_000005786,ACC_000008454,transaction
ACC_000004513,ACC_000009435,transaction
ACC_000007774,ACC_000003391,transaction
ACC_000001444,ACC_000006074,transaction
ACC_000005755,ACC_000004074,transaction
ACC_000008679,ACC_000009702,transaction
ACC_000000267,ACC_000001125,transaction
ACC_000000685,ACC_000002277,transaction
ACC_000006638,ACC_000000397,transaction
ACC_000004330,ACC_000000205,transaction
ACC_000001212,ACC_000001046,transaction
ACC_000005407,ACC_000009316,transaction
ACC_000002138,ACC_000003608,transaction
ACC_000003789,ACC_000007931,transaction
ACC_000001502,ACC_000006126,transaction
ACC_000004026,ACC_000004360,transaction
ACC_000009308,ACC_000003956,transaction
ACC_000001074,ACC_000004782,transaction
ACC_000004688,ACC_000007916,transaction
ACC_000004566,ACC_000002693,transaction
ACC_000001497,ACC_000007090,transaction
ACC_000009305,ACC_000004821,transaction
ACC_000001442,ACC_000003711,transaction
ACC_000008454,ACC_000000566,transaction
ACC_000004952,ACC_000002046,transaction
ACC_000004281,ACC_000000029,transaction
ACC_000009356,ACC_000001911,transaction
ACC_000008553,ACC_000006820,transaction
ACC_000004777,ACC_000003445,transaction
ACC_000001262,ACC_000007208,transaction
ACC_000009683,ACC_000008293,transaction
ACC_000009887,ACC_000005606,transaction
ACC_000008423,ACC_000007390,transaction
ACC_000003734,ACC_000006483,transaction
ACC_000000734,ACC_000004998,transaction
ACC_000008422,ACC_000004804,transaction
ACC_000003796,ACC_000003320,transaction
ACC_000001982,ACC_000004458,transaction
ACC_000005713,ACC_000000958,transaction
ACC_000008044,ACC_000008150,transaction
ACC_000007885,ACC_000003264,transaction
ACC_000006164,ACC_000001628,transaction
ACC_000006772,ACC_000007953,transaction
ACC_000009830,ACC_000006527,transaction
ACC_000001782,ACC_000004026,transaction
ACC_000000653,ACC_000004907,transaction
ACC_000001771,ACC_000000507,transaction
ACC_000008970,ACC_000009045,transaction
ACC_000001402,ACC_000002376,transaction
ACC_000005489,ACC_000005455,transaction
ACC_000005253,ACC_000003822,transaction
ACC_000007196,ACC_000004045,transaction
ACC_000009157,ACC_000005782,transaction
ACC_000002496,ACC_000006643,transaction
ACC_000003268,ACC_000002307,transaction
ACC_000008713,ACC_000002935,transaction
ACC_000007304,ACC_000002381,transaction
ACC_000002211,ACC_000008142,transaction
ACC_000007241,ACC_000002836,transaction
ACC_000008953,ACC_000002529,transaction
ACC_000001197,ACC_000006478,transaction
ACC_000008798,ACC_000005449,transaction
ACC_000001950,ACC_000005183,transaction
ACC_000008195,ACC_000001556,transaction
ACC_000003280,ACC_000000905,transaction
ACC_000009294,ACC_000004675,transaction
ACC_000007934,ACC_000005785,transaction
ACC_000005458,ACC_000001621,transaction
ACC_000000492,ACC_000007299,transaction
ACC_000003993,ACC_000003642,transaction
ACC_000000886,ACC_000001171,transaction
ACC_000009792,ACC_000005033,transaction
ACC_000009627,ACC_000007445,transaction
ACC_000002100,ACC_000001625,transaction
ACC_000009119,ACC_000007589,transaction
ACC_000003301,ACC_000008096,transaction
ACC_000001079,ACC_000004173,transaction
ACC_000006525,ACC_000005604,transaction
ACC_000004627,ACC_000001454,transaction
ACC_000002547,ACC_000009595,transaction
ACC_000009609,ACC_000002463,transaction
ACC_000005080,ACC_000007570,transaction
ACC_000001944,ACC_000003944,transaction
ACC_000001417,ACC_000009766,transaction
ACC_000004286,ACC_000002565,transaction
ACC_000004862,ACC_000004085,transaction
ACC_000007744,ACC_000001308,transaction
ACC_000006284,ACC_000002947,transaction
ACC_000009925,ACC_000006486,transaction
ACC_000007162,ACC_000007229,transaction
ACC_000001291,ACC_000008718,transaction
ACC_000006121,ACC_000005503,transaction
ACC_000004634,ACC_000002796,transaction
ACC_000002481,ACC_000007092,transaction
ACC_000009527,ACC_000000447,transaction
ACC_000007307,ACC_000006659,transaction
ACC_000002291,ACC_000006520,transaction
ACC_000005657,ACC_000003936,transaction
ACC_000008521,ACC_000001952,transaction
ACC_000004158,ACC_000006755,transaction
ACC_000008941,ACC_000005166,transaction
ACC_000004054,ACC_000001074,transaction
ACC_000005764,ACC_000002027,transaction
ACC_000004240,ACC_000003690,transaction
ACC_000006760,ACC_000007817,transaction
ACC_000003542,ACC_000000926,transaction
ACC_000006346,ACC_000007276,transaction
ACC_000001172,ACC_000001986,transaction
ACC_000008503,ACC_000005860,transaction
ACC_000004702,ACC_000006749,transaction
ACC_000006460,ACC_000009251,transaction
ACC_000005922,ACC_000003781,transaction
ACC_000000418,ACC_000007862,transaction
ACC_000000089,ACC_000005207,transaction
ACC_000004952,ACC_000007739,transaction
ACC_000001174,ACC_000008858,transaction
ACC_000005980,ACC_000006242,transaction
ACC_000005806,ACC_000000842,transaction
ACC_000003405,ACC_000001379,transaction
ACC_000000007,ACC_000002677,transaction
ACC_000002570,ACC_000006810,transaction
ACC_000006400,ACC_000008073,transaction
ACC_000002456,ACC_000000299,transaction
ACC_000004284,ACC_000006137,transaction
ACC_000000871,ACC_000002424,transaction
ACC_000000025,ACC_000001093,transaction
ACC_000000373,ACC_000008988,transaction
ACC_000005539,ACC_000005651,transaction
ACC_000005136,ACC_000000453,transaction
ACC_000008211,ACC_000008156,transaction
ACC_000000422,ACC_000009634,transaction
ACC_000000710,ACC_000007422,transaction
ACC_000005989,ACC_000009164,transaction
ACC_000003766,ACC_000000233,transaction
ACC_000005955,ACC_000000724,transaction
ACC_000006490,ACC_000006842,transaction
ACC_000004795,ACC_000009917,transaction
ACC_000000618,ACC_000001584,transaction
ACC_000005489,ACC_000009497,transaction
ACC_000001830,ACC_000006077,transaction
ACC_000007022,ACC_000004359,transaction
ACC_000001404,ACC_000005838,transaction
ACC_000000378,ACC_000003008,transaction
ACC_000002767,ACC_000002824,transaction
ACC_000009452,ACC_000003469,transaction
ACC_000004942,ACC_000003697,transaction
ACC_000008690,ACC_000000257,transaction
ACC_000005651,ACC_000004056,transaction
ACC_000003527,ACC_000004247,transaction
ACC_000006915,ACC_000004801,transaction
ACC_000002755,ACC_000003213,transaction
ACC_000001270,ACC_000006237,transaction
ACC_000004460,ACC_000002947,transaction
ACC_000006972,ACC_000000814,transaction
ACC_000008598,ACC_000002945,transaction
ACC_000006972,ACC_000007499,transaction
ACC_000002961,ACC_000007541,transaction
ACC_000000388,ACC_000005458,transaction
ACC_000007087,ACC_000006579,transaction
ACC_000004066,ACC_000005535,transaction
ACC_000003359,ACC_000001214,transaction
ACC_000001174,ACC_000004636,transaction
ACC_000004601,ACC_000007327,transaction
ACC_000008980,ACC_000000514,transaction
ACC_000002363,ACC_000000586,transaction
ACC_000004071,ACC_000002111,transaction
ACC_000009154,ACC_000008462,transaction
ACC_000005992,ACC_000003647,transaction
ACC_000000795,ACC_000001237,transaction
ACC_000001848,ACC_000005566,transaction
ACC_000000440,ACC_000006796,transaction
ACC_000001763,ACC_000002094,transaction
ACC_000003387,ACC_000001308,transaction
ACC_000005207,ACC_000000862,transaction
ACC_000008334,ACC_000007609,transaction
ACC_000007024,ACC_000008010,transaction
ACC_000008798,ACC_000008892,transaction
ACC_000009591,ACC_000002117,transaction
ACC_000009152,ACC_000006507,transaction
ACC_000000976,ACC_000009907,transaction
ACC_000003463,ACC_000001746,transaction
ACC_000004436,ACC_000002920,transaction
ACC_000005831,ACC_000006766,transaction
ACC_000002021,ACC_000006670,transaction
ACC_000009366,ACC_000007530,transaction
ACC_000008084,ACC_000001130,transaction
ACC_000001529,ACC_000003733,transaction
ACC_000009512,ACC_000000581,transaction
ACC_000006366,ACC_000005537,transaction
ACC_000006943,ACC_000003934,transaction
ACC_000009415,ACC_000002320,transaction
ACC_000000232,ACC_000006568,transaction
ACC_000001939,ACC_000004031,transaction
ACC_000008142,ACC_000001562,transaction
ACC_000004880,ACC_000005171,transaction
ACC_000003707,ACC_000006536,transaction
ACC_000007692,ACC_000004260,transaction
ACC_000003664,ACC_000003055,transaction
ACC_000007627,ACC_000005552,transaction
ACC_000006686,ACC_000008716,transaction
ACC_000006620,ACC_000006157,transaction
ACC_000003880,ACC_000005563,transaction
ACC_000002164,ACC_000005966,transaction
ACC_000008565,ACC_000009177,transaction
ACC_000004858,ACC_000005617,transaction
ACC_000006286,ACC_000009562,transaction
ACC_000003625,ACC_000003305,transaction
ACC_000006870,ACC_000007298,transaction
ACC_000004723,ACC_000007385,transaction
ACC_000001740,ACC_000002228,transaction
ACC_000002221,ACC_000006873,transaction
ACC_000000825,ACC_000004444,transaction
ACC_000005910,ACC_000006751,transaction
ACC_000007615,ACC_000009187,transaction
ACC_000005597,ACC_000001199,transaction
ACC_000007006,ACC_000001393,transaction
ACC_000002112,ACC_000009368,transaction
ACC_000003880,ACC_000006780,transaction
ACC_000002087,ACC_000006456,transaction
ACC_000006627,ACC_000007062,transaction
ACC_000007217,ACC_000003187,transaction
ACC_000000454,ACC_000006349,transaction
ACC_000007296,ACC_000004449,transaction
ACC_000003384,ACC_000001507,transaction
ACC_000007334,ACC_000003976,transaction
ACC_000005356,ACC_000005852,transaction
ACC_000003132,ACC_000003394,transaction
ACC_000001211,ACC_000004938,transaction
ACC_000007541,ACC_000002339,transaction
ACC_000006201,ACC_000004834,transaction
ACC_000009525,ACC_000008586,transaction
ACC_000007877,ACC_000009325,transaction
ACC_000003502,ACC_000003718,transaction
ACC_000006533,ACC_000001410,transaction
ACC_000008369,ACC_000004157,transaction
ACC_000007068,ACC_000004438,transaction
ACC_000009494,ACC_000002994,transaction
ACC_000006462,ACC_000007294,transaction
ACC_000004630,ACC_000004930,transaction
ACC_000006064,ACC_000004826,transaction
ACC_000001009,ACC_000007291,transaction
ACC_000004098,ACC_000007032,transaction
ACC_000009556,ACC_000008433,transaction
ACC_000004954,ACC_000007205,transaction
ACC_000002716,ACC_000001476,transaction
ACC_000002571,ACC_000006936,transaction
ACC_000001265,ACC_000007905,transaction
ACC_000007682,ACC_000008948,transaction
ACC_000009891,ACC_000001220,transaction
ACC_000000258,ACC_000008502,transaction
ACC_000005386,ACC_000005207,transaction
ACC_000004735,ACC_000009708,transaction
ACC_000001397,ACC_000000541,transaction
ACC_000003955,ACC_000001805,transaction
ACC_000002905,ACC_000004224,transaction
ACC_000006854,ACC_000009729,transaction
ACC_000009222,ACC_000003289,transaction
ACC_000009333,ACC_000007866,transaction
ACC_000001645,ACC_000000457,transaction
ACC_000005855,ACC_000002263,transaction
ACC_000008454,ACC_000003541,transaction
ACC_000001648,ACC_000000069,transaction
ACC_000003704,ACC_000003417,transaction
ACC_000003269,ACC_000009868,transaction
ACC_000004225,ACC_000002077,transaction
ACC_000000099,ACC_000002743,transaction
ACC_000008905,ACC_000007733,transaction
ACC_000004887,ACC_000003829,transaction
ACC_000005028,ACC_000006372,transaction
ACC_000003764,ACC_000000663,transaction
ACC_000005015,ACC_000003713,transaction
ACC_000001432,ACC_000001509,transaction
ACC_000004161,ACC_000006279,transaction
ACC_000008903,ACC_000000568,transaction
ACC_000009397,ACC_000006889,transaction
ACC_000005232,ACC_000007263,transaction
ACC_000002024,ACC_000005399,transaction
ACC_000000595,ACC_000003257,transaction
ACC_000000887,ACC_000009247,transaction
ACC_000000119,ACC_000006414,transaction
ACC_000005492,ACC_000001703,transaction
ACC_000002374,ACC_000008603,transaction
ACC_000000980,ACC_000002371,transaction
ACC_000000185,ACC_000007405,transaction
ACC_000004152,ACC_000004886,transaction
ACC_000002923,ACC_000006962,transaction
ACC_000005924,ACC_000001012,transaction
ACC_000002494,ACC_000009698,transaction
ACC_000003207,ACC_000002420,transaction
ACC_000007997,ACC_000000132,transaction
ACC_000007614,ACC_000003647,transaction
ACC_000003097,ACC_000006193,transaction
ACC_000000029,ACC_000007209,transaction
ACC_000006075,ACC_000009732,transaction
ACC_000003369,ACC_000000566,transaction
ACC_000001884,ACC_000008911,transaction
ACC_000000968,ACC_000004216,transaction
ACC_000006962,ACC_000001192,transaction
ACC_000000978,ACC_000001493,transaction
ACC_000000893,ACC_000008934,transaction
ACC_000003740,ACC_000001653,transaction
ACC_000007584,ACC_000007740,transaction
ACC_000004867,ACC_000004043,transaction
ACC_000005217,ACC_000007893,transaction
ACC_000004963,ACC_000007228,transaction
ACC_000007715,ACC_000003158,transaction
ACC_000002402,ACC_000002722,transaction
ACC_000003210,ACC_000003176,transaction
ACC_000008420,ACC_000005551,transaction
ACC_000006490,ACC_000003743,transaction
ACC_000007842,ACC_000003147,transaction
ACC_000009702,ACC_000001190,transaction
ACC_000001922,ACC_000009760,transaction
ACC_000006945,ACC_000000487,transaction
ACC_000006149,ACC_000005200,transaction
ACC_000003139,ACC_000007700,transaction
ACC_000003529,ACC_000005502,transaction
ACC_000008397,ACC_000006246,transaction
ACC_000008941,ACC_000001423,transaction
ACC_000004905,ACC_000003246,transaction
ACC_000005543,ACC_000001530,transaction
ACC_000007217,ACC_000008618,transaction
ACC_000005185,ACC_000007180,transaction
ACC_000003143,ACC_000003559,transaction
ACC_000003335,ACC_000009455,transaction
ACC_000000577,ACC_000004621,transaction
ACC_000000570,ACC_000004383,transaction
ACC_000005015,ACC_000001631,transaction
ACC_000008867,ACC_000000955,transaction
ACC_000000878,ACC_000007026,transaction
ACC_000003623,ACC_000003395,transaction
ACC_000006684,ACC_000004301,transaction
ACC_000005874,ACC_000000951,transaction
ACC_000008004,ACC_000002646,transaction
ACC_000001543,ACC_000005485,transaction
ACC_000000371,ACC_000000162,transaction
ACC_000007469,ACC_000006188,transaction
ACC_000004648,ACC_000002890,transaction
ACC_000009753,ACC_000006922,transaction
ACC_000009299,ACC_000007189,transaction
ACC_000004346,ACC_000009130,transaction
ACC_000005883,ACC_000000430,transaction
ACC_000009832,ACC_000001521,transaction
ACC_000003127,ACC_000001112,transaction
ACC_000002991,ACC_000002331,transaction
ACC_000003948,ACC_000002981,transaction
ACC_000001133,ACC_000007850,transaction
ACC_000008845,ACC_000004312,transaction
ACC_000000401,ACC_000008153,transaction
ACC_000007666,ACC_000005462,transaction
ACC_000009656,ACC_000004781,transaction
ACC_000008536,ACC_000001014,transaction
ACC_000009284,ACC_000007422,transaction
ACC_000008798,ACC_000006382,transaction
ACC_000009959,ACC_000009370,transaction
ACC_000003992,ACC_000003285,transaction
ACC_000004827,ACC_000004462,transaction
ACC_000003830,ACC_000007011,transaction
ACC_000000074,ACC_000005847,transaction
ACC_000007069,ACC_000008184,transaction
ACC_000000549,ACC_000007834,transaction
ACC_000003054,ACC_000005788,transaction
ACC_000000509,ACC_000003192,transaction
ACC_000004836,ACC_000000561,transaction
ACC_000004167,ACC_000002092,transaction
ACC_000006863,ACC_000001604,transaction
ACC_000008490,ACC_000001912,transaction
ACC_000000846,ACC_000004190,transaction
ACC_000003649,ACC_000003377,transaction
ACC_000006610,ACC_000004724,transaction
ACC_000000949,ACC_000009446,transaction
ACC_000007722,ACC_000001986,transaction
ACC_000007931,ACC_000005310,transaction
ACC_000003290,ACC_000008482,transaction
ACC_000001332,ACC_000002676,transaction
ACC_000008545,ACC_000005357,transaction
ACC_000008373,ACC_000005841,transaction
ACC_000000091,ACC_000007363,transaction
ACC_000008240,ACC_000003956,transaction
ACC_000006745,ACC_000008783,transaction
ACC_000002815,ACC_000004449,transaction
ACC_000002352,ACC_000004113,transaction
ACC_000003176,ACC_000007238,transaction
ACC_000001200,ACC_000003781,transaction
ACC_000005538,ACC_000008295,transaction
ACC_000003136,ACC_000007040,transaction
ACC_000002595,ACC_000003304,transaction
ACC_000008551,ACC_000007971,transaction
ACC_000000070,ACC_000006254,transaction
ACC_000005213,ACC_000006960,transaction
ACC_000009521,ACC_000008058,transaction
ACC_000001245,ACC_000008192,transaction
ACC_000007454,ACC_000009546,transaction
ACC_000006485,ACC_000006150,transaction
ACC_000001598,ACC_000005973,transaction
ACC_000008234,ACC_000003778,transaction
ACC_000004857,ACC_000005499,transaction
ACC_000008118,ACC_000005449,transaction
ACC_000000049,ACC_000006348,transaction
ACC_000003781,ACC_000009852,transaction
ACC_000007304,ACC_000008438,transaction
ACC_000000172,ACC_000006875,transaction
ACC_000002823,ACC_000003334,transaction
ACC_000001377,ACC_000004030,transaction
ACC_000009029,ACC_000003408,transaction
ACC_000009232,ACC_000005662,transaction
ACC_000006821,ACC_000006798,transaction
ACC_000007243,ACC_000000958,transaction
ACC_000007332,ACC_000006051,transaction
ACC_000001560,ACC_000004600,transaction
ACC_000006489,ACC_000001375,transaction
ACC_000008988,ACC_000005718,transaction
ACC_000003346,ACC_000003273,transaction
ACC_000003507,ACC_000001107,transaction
ACC_000006959,ACC_000009269,transaction
ACC_000007923,ACC_000003106,transaction
ACC_000000150,ACC_000007251,transaction
ACC_000003482,ACC_000000282,transaction
ACC_000003781,ACC_000002716,transaction
ACC_000005216,ACC_000002877,transaction
ACC_000001212,ACC_000005853,transaction
ACC_000008384,ACC_000006726,transaction
ACC_000009035,ACC_000000026,transaction
ACC_000007821,ACC_000000014,transaction
ACC_000002176,ACC_000001615,transaction
ACC_000004083,ACC_000003145,transaction
ACC_000006362,ACC_000009421,transaction
ACC_000009023,ACC_000001817,transaction
ACC_000003714,ACC_000006106,transaction
ACC_000007478,ACC_000008999,transaction
ACC_000004328,ACC_000009212,transaction
ACC_000003189,ACC_000006942,transaction
ACC_000005185,ACC_000009355,transaction
ACC_000007694,ACC_000002254,transaction
ACC_000004544,ACC_000001153,transaction
ACC_000004570,ACC_000005079,transaction
ACC_000008155,ACC_000006613,transaction
ACC_000007187,ACC_000009025,transaction
ACC_000004946,ACC_000004610,transaction
ACC_000003035,ACC_000006757,transaction
ACC_000003631,ACC_000008091,transaction
ACC_000005627,ACC_000003185,transaction
ACC_000007155,ACC_000002278,transaction
ACC_000006070,ACC_000000014,transaction
ACC_000002254,ACC_000008033,transaction
ACC_000006228,ACC_000005316,transaction
ACC_000002638,ACC_000004389,transaction
ACC_000008904,ACC_000009355,transaction
ACC_000006965,ACC_000004486,transaction
ACC_000008341,ACC_000002364,transaction
ACC_000003299,ACC_000007967,transaction
ACC_000004999,ACC_000004996,transaction
ACC_000000206,ACC_000005861,transaction
ACC_000005764,ACC_000007064,transaction
ACC_000004938,ACC_000008844,transaction
ACC_000002096,ACC_000003558,transaction
ACC_000009022,ACC_000004652,transaction
ACC_000007202,ACC_000004143,transaction
ACC_000003225,ACC_000009185,transaction
ACC_000001526,ACC_000000390,transaction
ACC_000007019,ACC_000008825,transaction
ACC_000008259,ACC_000003717,transaction
ACC_000009581,ACC_000007010,transaction
ACC_000003121,ACC_000001810,transaction
ACC_000006558,ACC_000009867,transaction
ACC_000006049,ACC_000008882,transaction
ACC_000000142,ACC_000005661,transaction
ACC_000008142,ACC_000004222,transaction
ACC_000006637,ACC_000009742,transaction
ACC_000007422,ACC_000004512,transaction
ACC_000006767,ACC_000007996,transaction
ACC_000007004,ACC_000001843,transaction
ACC_000001919,ACC_000005023,transaction
ACC_000008701,ACC_000003843,transaction
ACC_000006245,ACC_000000535,transaction
ACC_000002514,ACC_000005354,transaction
ACC_000000768,ACC_000006566,transaction
ACC_000007777,ACC_000007218,transaction
ACC_000001884,ACC_000005718,transaction
ACC_000007214,ACC_000001687,transaction
ACC_000008415,ACC_000009869,transaction
ACC_000007411,ACC_000008926,transaction
ACC_000005014,ACC_000007517,transaction
ACC_000003440,ACC_000007216,transaction
ACC_000009780,ACC_000008434,transaction
ACC_000008241,ACC_000006225,transaction
ACC_000007696,ACC_000009263,transaction
ACC_000006652,ACC_000007663,transaction
ACC_000006341,ACC_000000893,transaction
ACC_000002020,ACC_000001243,transaction
ACC_000001001,ACC_000006397,transaction
ACC_000004185,ACC_000005862,transaction
ACC_000001095,ACC_000003951,transaction
ACC_000002388,ACC_000006450,transaction
ACC_000006273,ACC_000009438,transaction
ACC_000005278,ACC_000007403,transaction
ACC_000007499,ACC_000001169,transaction
ACC_000003574,ACC_000005717,transaction
ACC_000007034,ACC_000004648,transaction
ACC_000003193,ACC_000000457,transaction
ACC_000003173,ACC_000000249,transaction
ACC_000006635,ACC_000005844,transaction
ACC_000005898,ACC_000005128,transaction
ACC_000008439,ACC_000002560,transaction
ACC_000005822,ACC_000004722,transaction
ACC_000008739,ACC_000002335,transaction
ACC_000003640,ACC_000001579,transaction
ACC_000009120,ACC_000007769,transaction
ACC_000004985,ACC_000003628,transaction
ACC_000006089,ACC_000003249,transaction
ACC_000000085,ACC_000009855,transaction
ACC_000001142,ACC_000004748,transaction
ACC_000009663,ACC_000002156,transaction
ACC_000000685,ACC_000006471,transaction
ACC_000005545,ACC_000004809,transaction
ACC_000009214,ACC_000008356,transaction
ACC_000003704,ACC_000003217,transaction
ACC_000004471,ACC_000007266,transaction
ACC_000007600,ACC_000001032,transaction
ACC_000007513,ACC_000003245,transaction
ACC_000001683,ACC_000008479,transaction
ACC_000008701,ACC_000001503,transaction
ACC_000007533,ACC_000003025,transaction
ACC_000005650,ACC_000003557,transaction
ACC_000001741,ACC_000007504,transaction
ACC_000007128,ACC_000001598,transaction
ACC_000002865,ACC_000007778,transaction
ACC_000008916,ACC_000004648,transaction
ACC_000002692,ACC_000008126,transaction
ACC_000001375,ACC_000008149,transaction
ACC_000009436,ACC_000009671,transaction
ACC_000007044,ACC_000001088,transaction
ACC_000008993,ACC_000006837,transaction
ACC_000009369,ACC_000005877,transaction
ACC_000008069,ACC_000007354,transaction
ACC_000001656,ACC_000008870,transaction
ACC_000001824,ACC_000003109,transaction
ACC_000004329,ACC_000005926,transaction
ACC_000001904,ACC_000000790,transaction
ACC_000006359,ACC_000000116,transaction
ACC_000000272,ACC_000008765,transaction
ACC_000005507,ACC_000000098,transaction
ACC_000004717,ACC_000001731,transaction
ACC_000009161,ACC_000009676,transaction
ACC_000005378,ACC_000009993,transaction
ACC_000005933,ACC_000000271,transaction
ACC_000004401,ACC_000006824,transaction
ACC_000003246,ACC_000009379,transaction
ACC_000008522,ACC_000000697,transaction
ACC_000004520,ACC_000004264,transaction
ACC_000003486,ACC_000008712,transaction
ACC_000002728,ACC_000007681,transaction
ACC_000006265,ACC_000003528,transaction
ACC_000008938,ACC_000008158,transaction
ACC_000004783,ACC_000008362,transaction
ACC_000005035,ACC_000003879,transaction
ACC_000004504,ACC_000005078,transaction
ACC_000009640,ACC_000008142,transaction
ACC_000003021,ACC_000004263,transaction
ACC_000001772,ACC_000000879,transaction
ACC_000009165,ACC_000002724,transaction
ACC_000001159,ACC_000007759,transaction
ACC_000006891,ACC_000004984,transaction
ACC_000000208,ACC_000008712,transaction
ACC_000009125,ACC_000003705,transaction
ACC_000003711,ACC_000008719,transaction
ACC_000008515,ACC_000007513,transaction
ACC_000004378,ACC_000009801,transaction
ACC_000001625,ACC_000005068,transaction
ACC_000005742,ACC_000008223,transaction
ACC_000007390,ACC_000006563,transaction
ACC_000009054,ACC_000001358,transaction
ACC_000007064,ACC_000006166,transaction
ACC_000002101,ACC_000009220,transaction
ACC_000000129,ACC_000005935,transaction
ACC_000004587,ACC_000002858,transaction
ACC_000005574,ACC_000009940,transaction
ACC_000005140,ACC_000006722,transaction
ACC_000007039,ACC_000005116,transaction
ACC_000009204,ACC_000000125,transaction
ACC_000006961,ACC_000006835,transaction
ACC_000002868,ACC_000000809,transaction
ACC_000006146,ACC_000007993,transaction
ACC_000005378,ACC_000001081,transaction
ACC_000001527,ACC_000008022,transaction
ACC_000002913,ACC_000008098,transaction
ACC_000009786,ACC_000009474,transaction
ACC_000006341,ACC_000004667,transaction
ACC_000009217,ACC_000009061,transaction
ACC_000006759,ACC_000006978,transaction
ACC_000002930,ACC_000001107,transaction
ACC_000003290,ACC_000005007,transaction
ACC_000009062,ACC_000004596,transaction
ACC_000003166,ACC_000001185,transaction
ACC_000004977,ACC_000004261,transaction
ACC_000001719,ACC_000003613,transaction
ACC_000007611,ACC_000007673,transaction
ACC_000000296,ACC_000009852,transaction
ACC_000000265,ACC_000002760,transaction
ACC_000008864,ACC_000001941,transaction
ACC_000003669,ACC_000007603,transaction
ACC_000000228,ACC_000003863,transaction
ACC_000003669,ACC_000008887,transaction
ACC_000007827,ACC_000001189,transaction
ACC_000004479,ACC_000008487,transaction
ACC_000000351,ACC_000001537,transaction
ACC_000001534,ACC_000005650,transaction
ACC_000003146,ACC_000009708,transaction
ACC_000004625,ACC_000006885,transaction
ACC_000001436,ACC_000006300,transaction
ACC_000009917,ACC_000002084,transaction
ACC_000003743,ACC_000008825,transaction
ACC_000007216,ACC_000002450,transaction
ACC_000001804,ACC_000005940,transaction
ACC_000000888,ACC_000003514,transaction
ACC_000008050,ACC_000008578,transaction
ACC_000004170,ACC_000003522,transaction
ACC_000004203,ACC_000002439,transaction
ACC_000002201,ACC_000007953,transaction
ACC_000000322,ACC_000001602,transaction
ACC_000008922,ACC_000009422,transaction
ACC_000008314,ACC_000008035,transaction
ACC_000003898,ACC_000004036,transaction
ACC_000004267,ACC_000001424,transaction
ACC_000003323,ACC_000000533,transaction
ACC_000004130,ACC_000004081,transaction
ACC_000005243,ACC_000001439,transaction
ACC_000008109,ACC_000007258,transaction
ACC_000009016,ACC_000006962,transaction
ACC_000009628,ACC_000004182,transaction
ACC_000000659,ACC_000002924,transaction
ACC_000006006,ACC_000000039,transaction
ACC_000006139,ACC_000000650,transaction
ACC_000000182,ACC_000007395,transaction
ACC_000003500,ACC_000005990,transaction
ACC_000002645,ACC_000008838,transaction
ACC_000003005,ACC_000006891,transaction
ACC_000004617,ACC_000000934,transaction
ACC_000009210,ACC_000009708,transaction
ACC_000000438,ACC_000002399,transaction
ACC_000002078,ACC_000003107,transaction
ACC_000004188,ACC_000005765,transaction
ACC_000009434,ACC_000008646,transaction
ACC_000004510,ACC_000000078,transaction
ACC_000002869,ACC_000001793,transaction
ACC_000007271,ACC_000000489,transaction
ACC_000004179,ACC_000000400,transaction
